,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
3060,9000128158,2,41,0,0.0,2,1,3,1,42.5,0,1,9000128158_2,0,1,0,0,0,1,0,0,0,1,40,250,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,20,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0.0,0.0,0.0,0.0,0.090176630349088,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2910,9000126256,2,26,0,0.0,1,0,2,4,62.5,0,1,9000126256_2,0,0,0,1,1,0,0,1,1,2,90,750,0,45,45,0,0,0,750,45,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
598,9000048357,1,44,0,1.0,1,0,2,2,137.5,0,1,9000048357_1,0,1,1,1,1,0,0,1,1,2,70,650,0,30,30,0,0,0,535,30,565,0,0,0,0,0,0,0,0,0,115,10,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.0,0.0,0.0,0.0669467896306132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4495,9000209669,1,46,0,1.0,1,0,3,2,137.5,1,1,9000209669_1,0,1,1,1,1,0,0,1,1,1,120,525,0,60,60,0,0,0,525,60,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
386,9000018961,1,27,0,0.0,1,0,5,2,87.5,0,1,9000018961_1,3,1,1,0,1,0,0,1,1,2,30,765,0,15,15,0,0,0,765,15,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2142,9000097866,1,44,0,1.0,1,0,4,3,87.5,0,1,9000097866_1,0,1,1,0,1,0,0,1,1,2,25,570,0,15,15,0,0,0,570,10,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1459,9000075011,1,54,0,0.0,2,0,1,1,112.5,0,1,9000075011_1,0,1,1,1,0,1,0,0,1,1,46,576,0,13,13,0,0,0,562,20,582,0,0,0,14,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0.0,0.0138862640645944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1707,9000086764,1,36,1,1.0,2,1,1,1,87.5,1,1,9000086764_1,0,1,1,0,0,1,0,0,0,1,62,139,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,126,34,160,0,0,0,1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071842395400057,0.0519566653496113,0.0,0,1,0,0
2823,9000124984,1,51,0,1.0,1,1,3,1,87.5,0,1,9000124984_1,0,1,1,1,1,0,0,1,1,1,161,404,0,9,9,0,0,0,395,60,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,92,101,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469839654845386,0,0,1,0
4086,9000170641,1,56,0,1.0,2,1,4,3,250.0,1,1,9000170641_1,0,1,1,1,0,1,0,0,1,3,60,526,0,1,1,453,25,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,34,107,1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335323426813904,0,0,1,0
1748,9000087205,1,61,1,0.0,6,0,1,3,30.0,0,1,9000087205_1,0,1,1,1,0,0,0,0,1,1,45,515,0,25,25,0,0,0,515,20,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
228,9000015872,1,44,0,0.0,1,1,2,1,250.0,1,1,9000015872_1,0,1,1,1,1,0,0,1,0,2,50,0,0,5,5,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0.0,0.0137882844856332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1028,9000055062,3,64,0,0.0,1,0,3,3,175.0,0,1,9000055062_3,0,1,1,1,1,0,0,1,1,3,60,615,0,25,25,0,0,0,615,35,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
4746,9000213742,1,62,0,0.0,1,1,4,3,250.0,1,1,9000213742_1,0,1,1,1,1,0,0,1,1,4,74,392,25,38,63,0,0,0,367,36,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
498,9000046804,2,28,0,0.0,1,0,3,2,62.5,0,1,9000046804_2,0,1,0,0,1,0,0,1,0,2,120,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,120,0,0,0,0,0,0,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377885608893997,0.0,0.0,0,1,0,0
1600,9000076578,2,67,0,1.0,1,0,2,1,62.5,1,1,9000076578_2,0,1,0,1,1,0,0,1,1,2,75,530,0,45,45,0,0,0,530,30,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
902,9000052701,1,23,0,1.0,1,0,2,3,62.5,0,1,9000052701_1,0,1,0,0,1,0,0,1,1,2,30,85,0,15,15,0,0,0,0,0,0,0,0,0,85,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,0.0,0.031257693730442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
3737,9000166045,3,25,1,0.0,97,0,4,1,62.5,0,1,9000166045_3,0,1,0,0,0,0,0,0,1,1,25,420,0,10,10,0,0,0,420,15,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
701,9000049624,2,42,0,1.0,1,0,2,2,87.5,0,1,9000049624_2,0,1,1,1,1,0,0,1,1,2,45,555,0,25,25,0,0,0,555,20,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3931,9000168548,1,37,0,1.0,1,1,1,1,87.5,0,1,9000168548_1,0,1,1,1,1,0,0,1,1,1,170,395,0,35,35,0,0,0,395,135,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4833,9000215300,1,44,0,1.0,1,1,4,2,250.0,1,1,9000215300_1,0,1,1,1,1,0,0,1,1,2,40,515,75,15,90,370,5,375,0,0,0,0,0,0,0,0,0,60,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,1350,0.0,0.0,0.0219545758880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0063867986614006,0,0,1,0
2652,9000115789,2,61,0,0.0,1,0,2,2,175.0,0,0,9000115789_2,0,1,1,1,1,0,0,1,1,2,35,525,0,20,20,0,0,0,525,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
4712,9000213171,2,45,0,1.0,1,0,3,2,87.5,1,1,9000213171_2,0,1,0,1,1,0,0,1,1,2,30,525,0,15,15,0,0,0,525,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2902,9000126179,1,30,0,1.0,1,1,3,3,175.0,0,0,9000126179_1,1,1,1,1,1,0,0,1,0,2,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0.0,0.0184834056940131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4881,9000216260,1,49,0,0.0,1,1,3,3,175.0,1,1,9000216260_1,0,1,1,1,1,0,0,1,1,3,105,165,45,30,75,0,0,0,0,0,0,0,0,0,120,75,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0.0,0.0631931406634944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1237,9000058014,2,63,0,1.0,1,0,2,2,87.5,0,0,9000058014_2,0,1,0,1,1,0,0,1,1,2,90,525,0,45,45,0,0,0,525,45,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2856,9000125622,2,69,0,1.0,3,0,2,2,62.5,0,1,9000125622_2,0,1,1,1,0,0,1,0,0,1,110,255,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,255,60,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0.0,0.0,0.1072099696478683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1238,9000058067,1,73,0,1.0,1,0,2,1,62.5,0,0,9000058067_1,0,1,0,1,1,0,0,1,1,2,44,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,30,0,0,0,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091433794398697,0.0,0,0,0,0
2837,9000125291,1,26,0,1.0,1,0,2,2,62.5,0,1,9000125291_1,0,1,1,0,1,0,0,1,0,2,30,45,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184834056940131,0.0,0.0,0,1,0,0
4040,9000170047,1,28,0,0.0,3,1,1,1,250.0,1,1,9000170047_1,0,1,1,0,0,0,1,0,1,1,50,485,0,25,25,0,0,0,485,25,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4487,9000209607,1,66,0,1.0,1,1,1,1,42.5,0,0,9000209607_1,0,1,1,1,1,0,0,1,1,1,40,0,0,10,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2741,9000117061,1,48,0,1.0,1,0,3,4,175.0,0,1,9000117061_1,0,1,0,1,1,0,0,1,1,3,70,600,45,35,80,0,0,0,465,15,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,110,0,0,0,0,0,0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528523073252756,0.0,0.0,0,0,1,0
1947,9000089677,1,57,0,0.0,1,1,3,3,250.0,1,1,9000089677_1,0,1,1,1,1,0,0,1,1,3,145,35,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,5,45,50,1330,0.0,0.0,0.0,0.0,0.0191631592870092,0.0,0.0,0.0,0.0,0.0160274454341507,0,0,1,0
2940,9000126611,1,36,0,0.0,1,1,3,2,250.0,1,1,9000126611_1,1,1,1,1,1,0,0,1,0,2,60,360,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,30,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0.0,0.0,0.0,0.1371731930253115,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1723,9000086891,2,69,0,0.0,1,0,2,2,87.5,0,1,9000086891_2,0,1,0,1,1,0,0,1,1,2,60,485,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,15,255,0,0,0,0,0,0,245,25,270,0,0,0,0,0,0,0,0,0,915,0.0,0.0,0.0,0.1067647676797134,0.0,0.0,0.1122972562796743,0.0,0.0,0.0,0,0,0,0
4952,9000217440,1,42,0,1.0,1,1,2,4,87.5,0,0,9000217440_1,0,1,1,1,1,0,0,1,1,2,110,400,0,40,40,0,0,0,260,10,270,0,0,0,140,60,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0.0,0.0814141274799167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3938,9000168622,3,17,1,0.0,97,0,3,1,175.0,1,1,9000168622_3,0,0,0,1,0,0,0,0,0,3,73,407,0,30,30,0,0,0,385,20,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,45,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193051551953866,1,0,0,0
138,9000014913,2,40,0,0.0,1,1,3,3,87.5,0,0,9000014913_2,1,1,1,1,1,0,0,1,1,2,30,555,0,15,15,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3807,9000166877,1,24,0,1.0,1,0,2,2,62.5,0,1,9000166877_1,0,1,1,1,1,0,0,1,1,2,55,620,370,25,395,0,0,0,245,15,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,0,0,0,0,0,0,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074240180792068,0.0,0.0,1,0,0,0
4860,9000215707,1,36,0,0.0,1,1,5,3,112.5,0,1,9000215707_1,3,1,1,1,1,0,0,1,1,2,10,55,0,5,5,0,0,0,0,0,0,0,0,0,55,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0.0,0.0184834056940131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2470,9000107565,1,56,0,1.0,1,0,3,2,62.5,0,0,9000107565_1,0,1,0,1,1,0,0,1,0,2,240,90,0,105,105,0,0,0,0,0,0,0,0,0,55,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,115,135,0,0,0,15,15,30,1215,0.0,0.0209339068356429,0.0,0.0,0.0,0.0,0.0,0.0457574905606751,0.0,0.0105930734974242,0,0,1,0
3969,9000169059,1,43,0,0.0,3,1,1,1,112.5,0,1,9000169059_1,0,1,1,0,0,0,1,0,0,1,120,30,0,60,60,0,0,0,0,0,0,0,0,0,30,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0.0,0.0280287236002435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3868,9000167710,1,61,0,0.0,1,1,2,1,112.5,0,1,9000167710_1,0,1,0,1,1,0,0,1,1,1,41,59,0,10,10,0,0,0,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,30,0,0,0,0,0,0,1350,0.0,0.0188853441603738,0.0,0.0,0.0,0.0,0.0,0.0095453179062303,0.0,0.0,0,0,0,1
4612,9000211510,2,57,0,1.0,1,0,2,2,112.5,0,1,9000211510_2,0,1,0,1,1,0,0,1,1,2,25,530,0,10,10,0,0,0,520,5,525,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0095980587505362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2900,9000126166,1,50,0,0.0,3,0,4,2,30.0,1,1,9000126166_1,0,1,1,0,0,0,1,0,1,2,50,310,0,25,25,0,0,0,310,25,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4416,9000175735,1,40,0,1.0,1,1,2,1,62.5,0,1,9000175735_1,0,1,1,1,1,0,0,1,0,1,55,120,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0.0,0.0,0.0477727817960006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1771,9000087493,2,52,1,1.0,97,0,6,4,137.5,0,0,9000087493_2,0,1,0,1,0,0,0,0,0,4,120,180,0,60,60,0,0,0,0,0,0,0,0,0,180,60,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0.0,0.0791812460476248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
580,9000048035,2,23,0,1.0,2,0,3,1,7.7,1,1,9000048035_2,0,1,1,0,0,1,0,0,1,1,10,365,0,5,5,0,0,0,365,5,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
912,9000052793,2,55,0,1.0,1,0,2,2,250.0,0,0,9000052793_2,0,1,1,1,1,0,0,1,0,2,130,575,220,65,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,45,360,0,0,0,40,20,60,0,0,0,0,0,0,1020,0.0,0.0,0.0,0.0,0.0,0.1312789146393189,0.0,0.0248235837250321,0.0,0.0,0,0,1,0
1542,9000075935,1,52,0,1.0,1,1,2,2,112.5,0,1,9000075935_1,0,1,1,1,1,0,0,1,1,2,50,515,0,25,25,0,0,0,515,25,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
367,9000018644,1,59,0,0.0,1,0,1,1,87.5,0,1,9000018644_1,0,1,1,1,1,0,0,1,0,1,40,30,0,15,15,0,0,0,0,0,0,0,0,0,25,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,1385,0.0,0.0138862640645944,0.0,0.0,0.0,0.0,0.0,0.003124434209149,0.0,0.0,0,0,0,1
2427,9000106904,1,63,0,1.0,1,0,1,1,87.5,1,1,9000106904_1,0,1,0,1,1,0,0,1,1,1,45,590,0,25,25,0,0,0,590,20,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1729,9000086958,1,27,1,0.0,4,0,2,2,62.5,0,1,9000086958_1,0,1,1,1,0,0,0,0,0,2,40,760,0,20,20,0,0,0,760,20,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3361,9000148061,1,60,0,0.0,1,0,2,2,62.5,0,1,9000148061_1,0,1,0,1,1,0,0,1,1,2,145,645,255,40,295,0,0,0,180,30,210,0,0,0,15,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,45,240,0,0,0,0,0,0,945,0.0,0.0202033860882869,0.0,0.0,0.0,0.0,0.0,0.0982865418368597,0.0,0.0,0,0,0,1
3622,9000164736,1,75,0,0.0,1,1,2,2,250.0,0,1,9000164736_1,0,1,0,1,1,0,0,1,1,2,70,600,445,30,475,0,0,0,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,35,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0.0,0.0494048561778611,0.0,0.0,0.0154203588674938,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3272,9000146828,1,30,0,1.0,1,0,2,2,62.5,0,1,9000146828_1,0,1,1,0,1,0,0,1,1,2,55,5,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,40,0,0,0,0,0,0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122344564170115,0.0,0.0,0,1,0,0
4716,9000213251,1,48,0,1.0,2,1,1,2,175.0,1,1,9000213251_1,0,1,0,1,0,1,0,0,1,1,12,98,0,5,5,0,0,0,0,0,0,0,0,0,98,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0.0,0.0328812263946556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1990,9000095877,1,34,0,0.0,1,1,2,2,137.5,0,1,9000095877_1,0,1,1,0,1,0,0,1,1,2,35,195,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,15,210,0,0,0,0,0,0,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684573806558516,0.0,0.0,0,1,0,0
4118,9000171067,1,73,0,0.0,1,0,2,2,112.5,1,1,9000171067_1,0,1,0,1,1,0,0,1,1,2,75,345,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,30,360,0,0,0,0,0,0,0,0,0,15,15,30,1050,0.0,0.0,0.0,0.0,0.0,0.1280298135854418,0.0,0.0,0.0,0.0122344564170115,0,0,0,0
4257,9000173341,2,51,0,1.0,1,1,3,3,250.0,0,1,9000173341_2,0,1,1,1,1,0,0,1,1,3,45,185,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,185,25,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0.0,0.0,0.0684573806558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3669,9000165208,1,73,0,0.0,1,1,2,2,175.0,1,1,9000165208_1,0,1,1,1,1,0,0,1,1,2,80,245,0,15,15,0,0,0,0,0,0,0,0,0,225,60,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,25,0,0,0,0,0,0,1130,0.0,0.0976779963768893,0.0,0.0,0.0,0.0,0.0,0.0095035407447433,0.0,0.0,0,0,0,0
110,9000014526,1,24,0,0.0,1,1,1,0,137.5,1,1,9000014526_1,0,1,1,0,1,0,0,1,1,1,30,105,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377885608893997,0.0,0.0,1,0,0,0
2973,9000127147,2,56,0,1.0,3,1,2,1,250.0,1,1,9000127147_2,0,1,1,1,0,0,1,0,1,0,75,85,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,120,0,0,0,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377885608893997,0.0,0,0,1,0
3657,9000165078,1,65,0,0.0,1,1,2,2,112.5,0,1,9000165078_1,0,1,1,1,1,0,0,1,1,2,31,651,0,2,2,454,13,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2,185,0,0,0,0,0,0,14,14,28,0,0,0,1227,0.0,0.0,0.0,0.0,0.0,0.0609901339887807,0.0,0.0,0.0097991630900527,0.0,0,0,0,1
4282,9000173694,1,38,0,1.0,1,0,2,3,250.0,0,1,9000173694_1,0,1,1,0,1,0,0,1,1,2,10,525,0,5,5,0,0,0,525,5,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3916,9000168402,1,38,0,0.0,1,1,1,1,42.5,0,1,9000168402_1,0,1,0,0,1,0,0,1,1,1,22,60,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0.0,0.0,0.0,0.0219590439612596,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1089,9000055970,2,63,0,0.0,1,0,2,2,112.5,0,1,9000055970_2,0,1,1,1,1,0,0,1,1,2,30,555,0,15,15,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
